Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,flooding_exposure_norm,flooding_risks_norm,hydric_stress_exp_norm,hydric_stress_risk_norm,idx_climate_risk,mort_norm,pobreza_pct,pobreza_norm,idesp_norm,esgoto_norm,familias_rua_norm,idx_social_vuln,forest_norm,richness_norm,vert_risk_norm,idx_biodiv_risk,idx_food_security_risk,idx_governance,idx_governance_risk,idx_biodiv_positivo,cuadrante,IVM,IVM_100,categoria_IVM
3518305,Guararema,14.4,1.7,20,27.9,68.9,64.9,0.0,0.63,0.5,0.6,0.6,28540.0,1596.5,34.0,18113.5,17.6,82.4,0.84361350169,741.297619047619,776,4.47,351830,0.48,0.48,0.78,0.68,,,,,,,,,,,,,,,,,,,,,,,0.466,5.593903293622985,0.11913104414856342,63.467063770147156,0.471264367816092,0.48,0.7659574468085106,0.8831168831168832,0.6500846744353714,0.18,0.24141555711282414,0.04165322725532372,0.7450980392156863,0.351,0.12978477535749527,0.28950720836570104,0.7156756756756757,0.031429579594717816,0.10238204306000917,0.2831624327768009,0.8453943010159841,0.466,0.534,0.716837567223199,Q1_Modelo,0.5204297233187715,64.95934523448832,Alta
3535606,Paraibuna,4.7,2.8,5,32.8,75.3,20.0,0.0,0.5,0.75,0.4,0.2,17527.5,548.0,13.5,12682.5,38.8,61.2,0.844094382746,718.46332046332,760,5.47,353560,0.15,0.0,0.43,0.26,,,,,,,,,,,,,,,,,,,,,,,0.37,3.1265154756810727,0.07702182284980745,72.35772357723577,0.09195402298850575,0.0,0.39361702127659576,0.33766233766233766,0.20580834548185978,0.058750000000000004,0.4296106118955926,0.0742008776519869,0.5294117647058824,0.8,0.052832085133403435,0.30303894549825455,0.6627027027027028,0.07665424726685599,0.12528630325240495,0.2882144177406546,0.8458761971726891,0.37,0.63,0.7117855822593454,Q1_Modelo,0.4545875811786916,48.873579450146785,Moderada
3509205,Cajamar,13.2,2.0,63,25.1,71.9,0.4,0.67,0.38,0.0,0.4,0.4,78401.5,5937.5,51.5,40587.5,0.9,99.1,0.563616335296,736.130434782609,785,6.23,350920,0.57,0.0,0.78,0.7,CAJAMAR,0.0,1.0,8.0,7.0,0.0,0.0,2.55097160130865,3.02927877655402,768.571301022849,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.37,7.57319694138505,0.0656875187336977,51.768779934057385,0.5747126436781609,0.0,0.7659574468085106,0.9090909090909091,0.5624402498943951,0.16499999999999998,0.09170742906704592,0.01576175088896903,0.6862745098039216,0.996,0.14882089104690832,0.4023714303479598,0.7459459459459459,0.0416634911082715,0.14269354099862577,0.31010099268428104,0.5648060834306589,0.37,0.63,0.689899007315719,Q1_Modelo,0.49394375127145895,58.488608878170126,Alta
3532306,Natividade da Serra,14.5,2.2,0,41.5,79.0,71.4,0.0,0.25,0.5,0.4,0.0,6838.5,160.0,6.0,5043.0,58.3,41.7,0.629087466842,716.106060606061,759,5.65,353230,0.32,0.0,0.16,0.21,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999998,2.3396943774219494,0.08773853915332311,73.74424215836807,0.2873563218390805,0.0,0.10638297872340427,0.2727272727272727,0.16661664332243936,0.18125,1.1552240988520874,0.19969309169461721,0.6470588235294117,0.2859999999999999,0.0,0.26280038304480574,0.5686486486486486,0.08132293867718532,0.1294090700870362,0.2597935524709567,0.6304154191977802,0.22999999999999998,0.77,0.7402064475290433,Q2_Conservar,0.41792519960719643,39.91666426047165,Moderada
3518800,Guarulhos,13.5,1.8,1549,38.2,71.8,13.6,1.0,0.5,0.75,0.8,1.0,1256875.0,99902.5,1507.0,640951.0,0.0,100.0,0.546030766944,662.872549019608,787,15.77,351880,0.94,1.0,0.84,0.5,GUARULHOS,6.0,10.0,10.0,8.0,0.0,0.185645615779877,1.74241670810542,9.69865738438588,347.478866235704,0.0,10.0,6.0,6.0,4.0,0.0,10.0,8.0,0.0,8.0,0.0,0.0,0.8099999999999999,7.948483341621084,0.1199005469915465,50.99560417702635,1.0,1.0,0.8297872340425533,0.6493506493506493,0.8697844708483007,0.16875,0.005712580805569368,0.000889254582626589,0.7254901960784313,0.864,0.22824803779217567,0.3974754976906467,0.6043243243243244,0.1867550307395025,0.36120018323408154,0.38409317943263616,0.5471833933775415,0.8099999999999999,0.19000000000000006,0.6159068205673639,Q1_Modelo,0.477707308269825,54.52191504340027,Alta
3535804,Paranapanema,13.7,2.5,9,14.7,70.6,80.4,0.33,0.75,0.25,0.6,0.2,18601.5,558.0,14.5,12730.0,18.3,81.7,0.922953464307,670.311728395062,712,5.86,353580,0.15,0.0,0.39,0.5,,,,,,,,,,,,,,,,,,,,,,,0.42600000000000005,2.9997580840254816,0.07795070290030374,68.43534123592183,0.09195402298850575,0.0,0.3510638297872341,0.6493506493506493,0.2730921255315973,0.17124999999999999,0.37953928446630647,0.0655412236459536,0.588235294117647,0.19599999999999995,0.08960706770509433,0.22212671709373896,0.8583783783783784,0.1720212996478162,0.13421896472743933,0.38820621425121127,0.9249017438258317,0.42600000000000005,0.574,0.6117937857487887,Q1_Modelo,0.4764653601404758,54.218497109601735,Alta
3554201,Tejupá,0.0,1.2,0,18.8,74.7,7.1,0.0,0.25,0.25,0.4,0.2,4468.0,108.5,4.0,3217.5,28.8,71.2,0.902068453026,657.591397849462,685,4.0,355420,0.68,0.0,0.28,0.45,,,,,,,,,,,,,,,,,,,,,,,0.22000000000000003,2.428379588182632,0.08952551477170993,72.01208594449419,0.7011494252873566,0.0,0.2340425531914894,0.5844155844155844,0.3799018907236076,0.0,1.6718889883616832,0.2890484056023058,0.8431372549019608,0.929,0.0,0.4122371321008533,0.8140540540540541,0.19721466039330748,0.09161704076958314,0.3676285850723149,0.9039726459886803,0.22000000000000003,0.78,0.6323714149276851,Q2_Conservar,0.5687480507770912,76.76390191085025,Muy Alta
3502200,Angatuba,9.1,2.5,1,20.4,63.3,78.5,0.0,0.5,0.5,0.6,0.4,23116.0,609.5,36.0,17799.0,29.2,70.8,0.881764939255,692.516717325228,728,4.87,350220,0.55,0.0,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,,0.4,2.6367018515314067,0.15573628655476726,76.99861567745285,0.5517241379310346,0.0,0.41489361702127664,0.6493506493506493,0.40399210107574013,0.11374999999999999,0.2738363038587991,0.04726027751445394,0.588235294117647,0.21499999999999997,0.008011891089944012,0.194451492544409,0.7967567567567568,0.12804301665729922,0.11154374713696749,0.3454478401836745,0.8836262731553655,0.4,0.6,0.6545521598163255,Q1_Modelo,0.48550354139183777,56.426597605732695,Alta
3515400,Fartura,11.4,3.1,14,14.1,66.2,93.5,0.33,0.75,0.5,0.2,0.4,15980.5,429.5,7.0,12847.0,19.1,80.9,0.935524704677,629.640287769784,672,6.3,351540,0.67,0.0,0.62,0.41,,,,,,,,,,,,,,,,,,,,,,,0.43600000000000005,2.68765057413723,0.043803385375926915,80.39172741779043,0.6896551724137933,0.0,0.5957446808510639,0.5324675324675324,0.4544668464330974,0.14250000000000002,0.4142548731266231,0.0715451584695046,0.47058823529411753,0.06499999999999995,0.16225025763224185,0.1823767302791728,0.8648648648648649,0.25257347335417424,0.14429683921209346,0.42057839247704426,0.9374995210593751,0.43600000000000005,0.564,0.5794216075229557,Q1_Modelo,0.5117842980497379,62.8471981890925,Alta
3518503,Guareí,7.5,1.8,1,23.4,60.4,46.5,0.0,0.5,0.5,0.4,0.2,14789.0,579.0,10.5,10327.5,45.8,54.2,0.897258539322,702.145945945946,736,4.6,351850,0.69,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.31999999999999995,3.915072012982622,0.07099871526134288,69.83230779633512,0.7126436781609194,0.0,0.46808510638297873,0.6493506493506493,0.45751985847363685,0.09375,0.4084116573128677,0.0705345955420255,0.7254901960784313,0.5349999999999999,0.012523015378669672,0.2874595613998253,0.7643243243243243,0.10897176457993307,0.10535959688502061,0.32621856192975934,0.8991525789489822,0.31999999999999995,0.68,0.6737814380702407,Q2_Conservar,0.5300701121504408,67.3145698941948,Alta
3516408,Franco da Rocha,10.7,1.5,144,40.6,72.3,1.9,1.0,0.5,0.5,1.0,0.4,138226.5,12918.0,135.0,66779.5,4.0,96.0,0.740886879754,734.414634146341,786,6.56,351640,0.94,0.0,0.79,0.62,FRANCO DA ROCHA,2.0,7.0,10.0,8.0,0.0,0.723450279070945,2.48040095681467,10.6347191023429,450.890386430967,0.0,9.0,2.0,2.0,2.0,0.0,7.0,6.0,0.0,8.0,0.0,0.0,0.6799999999999999,9.34553070503847,0.09766578767457759,48.31164791121818,1.0,0.0,0.7765957446808511,0.8051948051948051,0.6454476374689141,0.13374999999999998,0.05230545517682933,0.00894732278086848,0.7843137254901961,0.981,0.19293850252058026,0.42018991015832896,0.5783783783783784,0.04506173490719512,0.15025194686211635,0.25789735338256325,0.7424508315559251,0.6799999999999999,0.32000000000000006,0.7421026466174367,Q1_Modelo,0.47719714651314626,54.39727841610763,Alta
3516309,Francisco Morato,15.2,1.4,191,30.6,72.0,0.1,1.0,0.38,0.0,0.4,0.4,159805.5,17366.0,131.5,64268.5,0.5,99.5,0.790351367598,729.466666666667,737,1.02,351630,0.94,1.0,0.82,0.7,FRANCISCO MORATO,1.0,9.0,10.0,7.0,0.0,0.625760690339194,1.18199241508514,45.8682586018629,260.316447181105,0.0,10.0,1.0,1.0,0.0,0.0,9.0,6.0,0.0,7.0,0.0,0.0,0.43599999999999994,10.866960148430435,0.08228753077960396,40.216700927064466,1.0,1.0,0.8085106382978724,0.9090909090909091,0.9294003868471954,0.19,0.04505476970442194,0.007693343093865097,0.803921568627451,0.999,0.22135501604833904,0.44439398555393106,0.6864864864864865,0.05486147471942071,0.023362345396243704,0.2549034355340503,0.7920197349011424,0.43599999999999994,0.5640000000000001,0.7450965644659497,Q1_Modelo,0.5969435085672639,83.65227940668085,Muy Alta
3521804,Itaí,17.2,2.2,13,13.4,73.1,98.7,0.33,0.5,0.25,0.4,0.2,24594.0,960.5,10.5,16330.0,17.1,82.9,0.92266361963,636.591954022988,701,9.19,352180,0.22,0.0,0.48,0.36,,,,,,,,,,,,,,,,,,,,,,,0.33599999999999997,3.9054240871757337,0.042693339838985114,66.3983085305359,0.1724137931034483,0.0,0.4468085106382979,0.4675324675324675,0.2716886928185534,0.215,0.2972269659266487,0.05130560746432767,0.6470588235294117,0.013000000000000012,0.09789531461563368,0.20485194912187463,0.8724324324324324,0.2388052905957625,0.21049015116811728,0.44057595806543737,0.9246112873103484,0.33599999999999997,0.664,0.5594240419345626,Q3_Vulnerable,0.5011455774632427,60.24807303858739,Alta
3528502,Mairiporã,11.3,1.8,115,59.9,70.1,24.7,1.0,0.5,0.75,0.8,0.2,87404.5,4926.5,77.0,53073.5,9.8,90.2,0.589358480221,720.203883495146,774,6.95,352850,0.94,1.0,0.78,0.57,MAIRIPORA,1.0,3.0,10.0,7.0,0.0,1.14410585267349,1.52547447023132,20.0218524217861,689.405498082397,0.0,8.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.65,5.636437483195945,0.08809615065585868,60.72170197186644,1.0,1.0,0.7659574468085106,0.7402597402597402,0.8765542967670626,0.14125000000000001,0.0802018202724116,0.013771897685436185,0.7254901960784313,0.753,0.24367544645918418,0.3754375080446103,0.36972972972972973,0.07320696009111305,0.15918460833715073,0.20070709938599784,0.5906025679249521,0.65,0.35,0.7992929006140022,Q1_Modelo,0.47866029442452457,54.754737238759645,Alta
3541653,Quadra,0.0,3.2,0,13.6,71.6,60.3,0.0,0.38,0.75,0.4,0.2,3320.5,145.5,8.0,2431.0,55.5,44.5,0.96582945371,715.212121212121,743,3.74,354165,0.08,0.0,0.33,0.45,,,,,,,,,,,,,,,,,,,,,,,0.346,4.3818702002710435,0.24092757114892335,73.21186568287908,0.011494252873563215,0.0,0.2872340425531915,0.5844155844155844,0.22078596996058478,0.0,2.156301761782864,0.37282583330990265,0.4509803921568627,0.397,0.0,0.24416124509335307,0.8702702702702703,0.08309343808012148,0.08566193311956025,0.346341880489984,0.9678682409469713,0.346,0.654,0.653658119510016,Q2_Conservar,0.4866314672981786,56.70215899182626,Alta
3554003,Tatuí,10.6,1.8,162,13.6,73.8,90.4,0.33,0.75,1.0,1.0,0.6,115634.0,3971.5,96.0,86918.5,3.1,96.9,0.959750695522,714.645962732919,750,4.71,355400,0.48,0.0,0.78,0.45,TATUI,1.0,2.0,9.0,6.0,0.0,0.864797550893336,0.864797550893336,4.0357219041689,115.018074268814,0.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.736,3.4345434733728837,0.08302056488576023,75.16690592732242,0.471264367816092,0.0,0.7659574468085106,0.5844155844155844,0.45540934976004677,0.1325,0.06382205925592818,0.010939077578867643,0.7254901960784313,0.09599999999999997,0.25946404741247053,0.2448786642139539,0.8702702702702703,0.0842147481557145,0.10787906550618416,0.35412136131072297,0.9617766509960108,0.736,0.264,0.645878638689277,Q1_Modelo,0.4560372052561469,49.22773429121617,Moderada
3508405,Cabreúva,17.8,2.2,27,47.1,71.5,81.1,0.33,0.75,0.5,0.4,0.4,44307.5,2592.5,76.5,25193.0,7.7,92.3,0.86842873762,725.361445783133,784,7.48,350840,0.42,0.42,0.78,0.48,CABREUVA,1.0,0.0,6.0,6.0,0.0,2.25695424025278,0.0,5.26622656058982,123.380165133819,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.476,5.851153867855329,0.17265699937933757,56.859448174688254,0.40229885057471265,0.42,0.7659574468085106,0.6233766233766234,0.5529082301899617,0.2225,0.1613722281780737,0.027810024575207863,0.6470588235294117,0.18900000000000006,0.11285849144611941,0.23984546791014782,0.508108108108108,0.06299210546742207,0.1713238662391205,0.24747469327155022,0.8702619198859556,0.476,0.524,0.7525253067284497,Q1_Modelo,0.4868980622515231,56.76729028675989,Alta
3555406,Ubatuba,11.3,1.6,242,89.8,80.4,40.4,1.0,0.38,0.75,1.0,0.2,85891.0,5988.0,439.5,48066.0,6.4,93.6,0.473177944047,649.575221238938,738,11.98,355540,0.58,0.59,0.78,0.77,UBATUBA,2.0,2.0,9.0,9.0,0.0,1.16426633756738,1.16426633756738,3.62216193909852,816.797517266717,0.0,9.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.666,6.971626829353483,0.5116950553608643,55.96162578151378,0.5862068965517242,0.59,0.7659574468085106,1.0,0.7355410858400586,0.14125000000000001,0.09360701354041752,0.01609027711623677,0.7647058823529411,0.5960000000000001,0.5218136430278525,0.4079719604994061,0.046486486486486456,0.21309116835232123,0.27439303710490154,0.1779902306479031,0.4741767841107749,0.666,0.33399999999999996,0.8220097693520969,Q1_Modelo,0.4259360122196285,41.873770321080684,Moderada
3554656,Torre de Pedra,0.0,3.9,0,31.9,74.9,77.5,0.0,0.38,0.25,0.2,0.0,2150.0,49.0,0.0,1648.5,17.3,82.7,0.87178487281,711.863636363636,733,2.88,355465,0.34,0.0,0.53,0.5,,,,,,,,,,,,,,,,,,,,,,,0.166,2.27906976744186,0.0,76.67441860465117,0.31034482758620696,0.0,0.5000000000000001,0.6493506493506493,0.3649238692342141,0.0,3.483720930232558,0.602398151638885,0.3137254901960784,0.22499999999999998,0.0,0.22822472836699265,0.6724324324324324,0.08972530872501394,0.06596426935409987,0.2760406701705154,0.8736251396037309,0.166,0.834,0.7239593298294846,Q2_Conservar,0.5153628814750906,63.721474950888634,Alta
3524907,Jambeiro,0.0,1.7,0,27.4,66.0,57.7,0.0,0.0,0.5,0.2,0.2,5873.0,224.0,2.5,4162.0,29.1,70.9,0.852406072547,732.245614035088,764,4.16,352490,0.17,0.0,0.6,0.37,,,,,,,,,,,,,,,,,,,,,,,0.18,3.814064362336114,0.04256768261535842,70.8666780180487,0.11494252873563221,0.0,0.574468085106383,0.4805194805194805,0.29248252359037397,0.0,1.1237868210454622,0.19425612881238902,0.7450980392156863,0.42299999999999993,0.0,0.2724708336056151,0.721081081081081,0.0493576064595207,0.09528172240036648,0.28857346998032274,0.8542054322732436,0.18,0.8200000000000001,0.7114265300196773,Q2_Conservar,0.5055464518899111,61.323242116821156,Alta
3507001,Boituva,12.5,1.3,97,14.7,72.9,86.9,0.67,0.63,0.5,1.0,0.2,54697.5,2644.5,64.5,36558.0,3.8,96.2,0.936886033169,731.234567901235,758,3.53,350700,0.3,0.0,0.78,0.42,,,,,,,,,,,,,,,,,,,,,,,0.6,4.834773070067188,0.11792129439188263,66.83669271904566,0.26436781609195403,0.0,0.7659574468085106,0.5454545454545454,0.3939449520887525,0.15625,0.1332784862196627,0.02295131405992948,0.8235294117647058,0.1309999999999999,0.3284369271028683,0.2924335305855007,0.8583783783783784,0.05136004262964877,0.08085203847915713,0.3301968198290614,0.9388637232048386,0.6,0.4,0.6698031801709385,Q1_Modelo,0.4710878051416306,52.90471709892402,Alta
3546801,Santa Isabel,9.9,2.0,51,37.4,73.8,6.1,0.33,0.88,0.75,0.4,0.2,51813.5,2537.5,43.0,33996.5,20.4,79.6,0.868792737828,747.483050847458,793,5.74,354680,0.44,0.0,0.84,0.54,SANTA ISABEL,0.0,8.0,10.0,6.0,0.0,0.0,4.34249761162631,55.9699692165169,163.406576793049,0.0,10.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,0.512,4.897372306445232,0.08298995435552511,65.6132089127351,0.4252873563218391,0.0,0.8297872340425533,0.7012987012987013,0.48909332291577345,0.12375,0.14243392166134308,0.024534713327933607,0.6862745098039216,0.9390000000000001,0.18229508904421501,0.39117086243521404,0.6129729729729729,0.0191789691140114,0.13147045350435183,0.25454079853044537,0.8706266884687195,0.512,0.488,0.7454592014695547,Q1_Modelo,0.4986863344700304,59.647260162368475,Alta
3551207,Sarutaiá,20.8,1.7,0,19.1,66.3,92.7,0.0,0.38,0.5,0.2,0.2,3663.0,100.5,6.5,2715.5,11.3,88.7,0.922565609877,647.622222222222,670,3.34,355120,0.65,0.0,0.49,0.46,,,,,,,,,,,,,,,,,,,,,,,0.256,2.743652743652744,0.17745017745017744,74.13322413322413,0.6666666666666669,0.0,0.4574468085106383,0.5974025974025974,0.43037901814497564,0.26,1.8099918099918098,0.3129327864241002,0.7450980392156863,0.07299999999999995,0.0,0.2782061651279573,0.8108108108108107,0.2169591974563867,0.07650022904260192,0.36809007910326647,0.92451307066675,0.256,0.744,0.6319099208967336,Q2_Conservar,0.5490376666085899,71.94849626108623,Alta
3556503,Várzea Paulista,12.4,2.0,64,20.0,69.0,93.9,0.67,0.5,0.0,0.6,0.6,111430.0,7352.0,67.0,64984.0,0.3,99.7,0.900514985593,757.166666666667,776,2.43,355650,0.94,0.0,0.82,0.59,VARZEA PAULISTA,1.0,2.0,10.0,7.0,0.0,1.79484878398995,0.897424391994974,8.88450148075025,317.303624312509,0.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.47400000000000003,6.597864129947053,0.060127434263663286,58.31822668940142,1.0,0.0,0.8085106382978724,0.7662337662337662,0.6436861011329096,0.155,0.06192228304765324,0.01061051819174557,0.6862745098039216,0.06099999999999994,0.10637156927083664,0.20385131945330076,0.8010810810810811,0.0,0.05565735226752177,0.28557947778286763,0.9024158993125766,0.47400000000000003,0.526,0.7144205222171324,Q1_Modelo,0.512306559536331,62.97479087788511,Alta
3524402,Jacareí,9.4,1.9,251,18.5,68.0,75.0,1.0,0.38,0.5,0.8,1.0,225744.5,12510.5,158.0,150957.5,2.2,97.8,0.932746533501,735.896551724138,783,6.02,352440,0.75,0.0,0.78,0.44,JACAREI,2.0,8.0,10.0,7.0,0.0,0.442978677221372,0.719840350484729,14.839785686916,302.301305869499,0.0,10.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,7.0,0.0,0.0,0.736,5.541884741377974,0.06999063100097677,66.87095366664526,0.7816091954022989,0.0,0.7659574468085106,0.5714285714285714,0.5297488034098452,0.11750000000000001,0.030122550051053295,0.0051108700023961414,0.7058823529411764,0.25,0.20592272008054055,0.25688318860482257,0.8172972972972973,0.04212671022378078,0.13788364635822262,0.33243588462643353,0.9347154853905145,0.736,0.264,0.6675641153735665,Q1_Modelo,0.46355667240632314,51.06480069685422,Alta
3542305,Redenção da Serra,27.0,1.5,0,29.5,80.3,89.0,0.33,0.38,0.75,0.4,0.2,4183.5,144.5,3.5,2971.5,46.3,53.7,0.702545255954,729.094736842105,757,3.69,354230,0.27,0.0,0.29,0.39,,,,,,,,,,,,,,,,,,,,,,,0.41200000000000003,3.4540456555515715,0.08366200549778893,71.0290426676228,0.22988505747126442,0.0,0.24468085106382978,0.5064935064935066,0.24526485375715018,0.3375,1.9194454404207004,0.331862393803833,0.7843137254901961,0.10999999999999999,0.0,0.3127352238588058,0.6983783783783784,0.055598103552186307,0.08451672010994045,0.2794977340135017,0.7040282717139065,0.41200000000000003,0.588,0.7205022659864984,Q1_Modelo,0.4259052166686728,41.86624671987678,Moderada
3523909,Itu,8.0,2.2,500,25.8,66.2,95.1,1.0,0.75,0.0,1.0,0.4,161193.5,9012.0,103.5,107302.0,4.4,95.6,0.875054894293,740.458536585366,783,5.43,352390,0.42,0.32,0.78,0.73,,,,,,,,,,,,,,,,,,,,,,,0.63,5.590796154931805,0.06420854438919683,66.56720029033428,0.40229885057471265,0.32,0.7659574468085106,0.948051948051948,0.6090770613587928,0.1,0.041068653512703675,0.007003958793101826,0.6470588235294117,0.049000000000000044,0.574473767351493,0.2755073099348013,0.7383783783783784,0.033091431626862344,0.12437013284470912,0.2986133142833166,0.8769020638354911,0.63,0.37,0.7013866857166834,Q1_Modelo,0.4860199498824803,56.55276036045973,Alta
3509601,Campo Limpo Paulista,4.7,2.1,106,31.4,68.9,79.5,0.67,0.5,0.0,0.4,0.6,75853.0,5020.0,76.5,46641.0,1.9,98.1,0.842152111179,749.730769230769,779,3.76,350960,0.56,0.0,0.79,0.57,CAMPO LIMPO PAULISTA,1.0,5.0,10.0,8.0,0.0,1.31833941966699,2.63667883933398,9.88754564750241,150.125901414578,0.0,10.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,8.0,0.0,0.0,0.434,6.618063886728278,0.10085296560452454,61.48866887268796,0.5632183908045978,0.0,0.7765957446808511,0.7402597402597402,0.5200184689362972,0.058750000000000004,0.09083358601505544,0.01561062291065648,0.6666666666666666,0.20499999999999996,0.25880986500369735,0.24096743091620407,0.6778378378378378,0.01472723101789597,0.08612001832340815,0.25956169572638066,0.8439298256287561,0.434,0.5660000000000001,0.7404383042736193,Q1_Modelo,0.48609548424152765,56.5712140129202,Alta
3511607,Cesário Lange,21.5,1.7,8,12.3,63.9,79.3,0.0,0.38,0.25,0.2,0.2,17294.0,465.5,7.0,12829.5,22.9,77.1,0.96044019208,722.55,747,3.27,351160,0.3,0.0,0.78,0.57,,,,,,,,,,,,,,,,,,,,,,,0.20600000000000002,2.6916849774488263,0.04047646582629814,74.18468833121314,0.26436781609195403,0.0,0.7659574468085106,0.7402597402597402,0.4426462507900512,0.26875,0.36949230947149303,0.06380363585411357,0.7450980392156863,0.20700000000000007,0.08567266077721558,0.27406486716940315,0.8843243243243243,0.06856033874382561,0.07489693082913422,0.342593864632428,0.9624676030250331,0.20600000000000002,0.794,0.657406135367572,Q2_Conservar,0.563154517123383,75.3973565747499,Muy Alta
3511508,Cerquilho,0.0,2.1,26,10.1,61.2,82.4,0.0,0.5,0.25,0.6,0.4,42156.0,1302.0,31.5,31784.0,5.3,94.7,0.953400632549,716.775,754,4.94,351150,0.47,0.0,0.78,0.46,,,,,,,,,,,,,,,,,,,,,,,0.35,3.0885283233703387,0.07472245943637916,75.39614764209128,0.4597701149425288,0.0,0.7659574468085106,0.5974025974025974,0.4557825397884092,0.0,0.14517506404782238,0.025008783936141598,0.6666666666666666,0.17599999999999993,0.11422513367762098,0.19638011685608583,0.9081081081081082,0.07999806497143047,0.1131470453504352,0.36708440614332466,0.9554131835577674,0.35,0.65,0.6329155938566753,Q2_Conservar,0.5249320492691174,66.05929973730427,Alta
3554607,Timburi,0.0,2.3,0,29.0,65.4,100.0,0.0,0.38,0.25,0.2,0.0,2555.0,64.0,2.5,1966.5,23.5,76.5,0.897106219982,654.190476190476,673,2.79,355460,0.55,0.0,0.25,0.19,,,,,,,,,,,,,,,,,,,,,,,0.166,2.5048923679060664,0.09784735812133072,76.96673189823875,0.5517241379310346,0.0,0.2021276595744681,0.24675324675324675,0.2501512610646874,0.0,2.559686888454012,0.44258982415047576,0.6274509803921569,0.0,0.0,0.21400816090852653,0.7037837837837838,0.2039503852170329,0.06390288593678425,0.3238790183125337,0.8989999380752733,0.166,0.834,0.6761209816874663,Q2_Conservar,0.5042076756722043,60.99616830093797,Alta
3507100,Bom Jesus dos Perdões,9.4,2.3,62,54.5,72.6,10.3,0.0,0.38,0.25,0.4,0.2,20857.0,877.5,6.0,13889.5,7.6,92.4,0.825483542351,713.088235294118,782,8.81,350710,0.38,0.0,0.78,0.4,,,,,,,,,,,,,,,,,,,,,,,0.246,4.207220597401353,0.028767320324111813,66.59394927362516,0.35632183908045983,0.0,0.7659574468085106,0.5194805194805195,0.41043995134237254,0.11750000000000001,0.34808457592175285,0.060101246180983545,0.6274509803921569,0.897,0.5505383427616166,0.45051811386695134,0.4281081081081082,0.08729991871540865,0.2017865322950069,0.2390648530395079,0.8272260708108748,0.246,0.754,0.7609351469604921,Q2_Conservar,0.5362497978119414,68.82431688815296,Alta
